id,titulo,preco,rating,disponibilidade,categoria,imagem_local
18ad3ed896c7ce05,Join,£35.67,Five,In stock,Science Fiction,data\imagens\18ad3ed896c7ce05.jpg
9270575728a13a61,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",£43.30,Four,In stock,Science Fiction,data\imagens\9270575728a13a61.jpg
790ef197c8f236f5,The Project,£10.65,One,In stock,Science Fiction,data\imagens\790ef197c8f236f5.jpg
2a70769cdc6eb8b8,Soft Apocalypse,£26.12,Two,In stock,Science Fiction,data\imagens\2a70769cdc6eb8b8.jpg
f435aa99d864077d,Sleeping Giants (Themis Files #1),£48.74,One,In stock,Science Fiction,data\imagens\f435aa99d864077d.jpg
2c34f9432069b52b,Arena,£21.36,Four,In stock,Science Fiction,data\imagens\2c34f9432069b52b.jpg
3fc124f59f3068e4,Foundation (Foundation (Publication Order) #1),£32.42,One,In stock,Science Fiction,data\imagens\3fc124f59f3068e4.jpg
0e92ccf1bd39e68f,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),£10.92,One,In stock,Science Fiction,data\imagens\0e92ccf1bd39e68f.jpg
2ef5dc7e278e562a,Ready Player One,£19.07,Four,In stock,Science Fiction,data\imagens\2ef5dc7e278e562a.jpg
4b3f4f151c99f472,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",£33.26,Two,In stock,Science Fiction,data\imagens\4b3f4f151c99f472.jpg
36d5884d44484277,Dune (Dune #1),£54.86,One,In stock,Science Fiction,data\imagens\36d5884d44484277.jpg
98330e431e56a9ea,Do Androids Dream of Electric Sheep? (Blade Runner #1),£51.48,One,In stock,Science Fiction,data\imagens\98330e431e56a9ea.jpg
460f97a346b44bac,Three Wishes (River of Time: California #1),£44.18,Two,In stock,Science Fiction,data\imagens\460f97a346b44bac.jpg
16c71736dae78764,The Last Girl (The Dominion Trilogy #1),£36.26,Two,In stock,Science Fiction,data\imagens\16c71736dae78764.jpg
6717a70913b3db79,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),£34.96,Four,In stock,Science Fiction,data\imagens\6717a70913b3db79.jpg
08decd9664e5d56e,The Book of Basketball: The NBA According to The Sports Guy,£44.84,Five,In stock,Sports and Games,data\imagens\08decd9664e5d56e.jpg
a9aa3ed5b316470b,"Friday Night Lights: A Town, a Team, and a Dream",£51.22,Three,In stock,Sports and Games,data\imagens\a9aa3ed5b316470b.jpg
ce42e3de94226b2b,Sugar Rush (Offensive Line #2),£24.42,One,In stock,Sports and Games,data\imagens\ce42e3de94226b2b.jpg
132adf7335bb384a,Settling the Score (The Summer Games #1),£44.91,Two,In stock,Sports and Games,data\imagens\132adf7335bb384a.jpg
3455b45888fb5053,Icing (Aces Hockey #2),£40.44,Four,In stock,Sports and Games,data\imagens\3455b45888fb5053.jpg
4eed62cf5f8d8edf,The Torch Is Passed: A Harding Family Story,£19.09,One,In stock,Add a comment,data\imagens\4eed62cf5f8d8edf.jpg
31075275518532d7,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",£23.89,Four,In stock,Add a comment,data\imagens\31075275518532d7.jpg
80cfab6bcff3a244,The Art Forger,£40.76,Three,In stock,Add a comment,data\imagens\80cfab6bcff3a244.jpg
b757c0c361e689ce,On a Midnight Clear,£14.07,Three,In stock,Add a comment,data\imagens\b757c0c361e689ce.jpg
228f74b74f3a08ae,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),£53.90,Two,In stock,Add a comment,data\imagens\228f74b74f3a08ae.jpg
0c27e6c3744fc14b,"Shobu Samurai, Project Aryoku (#3)",£29.06,Three,In stock,Add a comment,data\imagens\0c27e6c3744fc14b.jpg
caf4fe9311f1dc59,Modern Romance,£28.26,Five,In stock,Add a comment,data\imagens\caf4fe9311f1dc59.jpg
6875c5657661b2fb,The White Queen (The Cousins' War #1),£25.91,Five,In stock,Add a comment,data\imagens\6875c5657661b2fb.jpg
e88fb1c9397cfb27,The Song of Achilles,£37.40,Five,In stock,Add a comment,data\imagens\e88fb1c9397cfb27.jpg
f72f61ad6a5f12ed,The Immortal Life of Henrietta Lacks,£40.67,Two,In stock,Add a comment,data\imagens\f72f61ad6a5f12ed.jpg
3d76bc83c6b644c9,The Dovekeepers,£48.78,One,In stock,Add a comment,data\imagens\3d76bc83c6b644c9.jpg
47d47155e89c8be7,More Than Music (Chasing the Dream #1),£37.61,Two,In stock,Add a comment,data\imagens\47d47155e89c8be7.jpg
33a3e0e3ffde0dcd,Code Name Verity (Code Name Verity #1),£22.13,Four,In stock,Add a comment,data\imagens\33a3e0e3ffde0dcd.jpg
bfbb54bc8cdeed2b,Cell,£20.29,Four,In stock,Add a comment,data\imagens\bfbb54bc8cdeed2b.jpg
1fbb5f786e53a0ce,Angels Walking (Angels Walking #1),£34.20,Two,In stock,Add a comment,data\imagens\1fbb5f786e53a0ce.jpg
c1379d3744f1dd2c,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",£56.48,Two,In stock,Add a comment,data\imagens\c1379d3744f1dd2c.jpg
1ad06aed9349af46,A People's History of the United States,£40.79,Two,In stock,Add a comment,data\imagens\1ad06aed9349af46.jpg
01a177623cce9596,A Brush of Wings (Angels Walking #3),£55.51,One,In stock,Add a comment,data\imagens\01a177623cce9596.jpg
44d97b6707dae3f0,Rook,£37.86,Four,In stock,Add a comment,data\imagens\44d97b6707dae3f0.jpg
14e44163678e24dc,The Midnight Watch: A Novel of the Titanic and the Californian,£26.20,One,In stock,Add a comment,data\imagens\14e44163678e24dc.jpg
3063c7e95d0bf76f,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,£59.15,Four,In stock,Add a comment,data\imagens\3063c7e95d0bf76f.jpg
64fd010bf8d15096,The Children,£11.88,Three,In stock,Add a comment,data\imagens\64fd010bf8d15096.jpg
81ef44fcc5f454df,One with You (Crossfire #5),£15.71,Four,In stock,Add a comment,data\imagens\81ef44fcc5f454df.jpg
ab60e6f5a63e1cfb,Without Shame,£48.27,Five,In stock,Add a comment,data\imagens\ab60e6f5a63e1cfb.jpg
d1848064c54e01c7,Watchmen,£58.05,Four,In stock,Add a comment,data\imagens\d1848064c54e01c7.jpg
c181ca8eabe7d18c,A Hero's Curse (The Unseen Chronicles #1),£50.49,Three,In stock,Add a comment,data\imagens\c181ca8eabe7d18c.jpg
61cf7eb9d2cd8bb0,23 Degrees South: A Tropical Tale of Changing Whether...,£35.79,Two,In stock,Add a comment,data\imagens\61cf7eb9d2cd8bb0.jpg
47f4fd3e8e1dac05,The Glass Castle,£16.24,One,In stock,Add a comment,data\imagens\47f4fd3e8e1dac05.jpg
7a10353c9c54cf7c,The Drowning Girls,£35.67,Three,In stock,Add a comment,data\imagens\7a10353c9c54cf7c.jpg
ba047a636b7d3793,Team of Rivals: The Political Genius of Abraham Lincoln,£20.12,Five,In stock,Add a comment,data\imagens\ba047a636b7d3793.jpg
68407606544d6f22,John Adams,£57.43,Four,In stock,Add a comment,data\imagens\68407606544d6f22.jpg
c00bc29a678a6efb,Good in Bed (Cannie Shapiro #1),£37.05,Five,In stock,Add a comment,data\imagens\c00bc29a678a6efb.jpg
d326e189b1210916,The Joy of Cooking,£43.27,Four,In stock,Add a comment,data\imagens\d326e189b1210916.jpg
d33824cb93ecab6f,The Golden Compass (His Dark Materials #1),£18.77,One,In stock,Add a comment,data\imagens\d33824cb93ecab6f.jpg
2bc80eba94950873,The God Delusion,£46.85,Three,In stock,Add a comment,data\imagens\2bc80eba94950873.jpg
720c36b2bee4692e,Pride and Prejudice,£19.27,Four,In stock,Add a comment,data\imagens\720c36b2bee4692e.jpg
f38f37ed934d84b2,Mere Christianity,£48.51,Three,In stock,Add a comment,data\imagens\f38f37ed934d84b2.jpg
56a34d0cec11d6b0,Fun Home: A Family Tragicomic,£56.59,Four,In stock,Add a comment,data\imagens\56a34d0cec11d6b0.jpg
2e4fc5eacceec12c,The Raven King (The Raven Cycle #4),£30.57,Two,In stock,Add a comment,data\imagens\2e4fc5eacceec12c.jpg
b28c7d07afa7063b,Find Her (Detective D.D. Warren #8),£22.37,One,In stock,Add a comment,data\imagens\b28c7d07afa7063b.jpg
75cc85cdbe9ad46b,Evicted: Poverty and Profit in the American City,£42.27,One,In stock,Add a comment,data\imagens\75cc85cdbe9ad46b.jpg
03cbb67c0f990d87,A Game of Thrones (A Song of Ice and Fire #1),£46.42,Two,In stock,Add a comment,data\imagens\03cbb67c0f990d87.jpg
89a89e76f3516357,A Clash of Kings (A Song of Ice and Fire #2),£10.79,Three,In stock,Add a comment,data\imagens\89a89e76f3516357.jpg
224fa77d4b248046,The Tipping Point: How Little Things Can Make a Big Difference,£10.02,Two,In stock,Add a comment,data\imagens\224fa77d4b248046.jpg
e2d47e82c50d41d9,The Rest Is Noise: Listening to the Twentieth Century,£34.77,One,In stock,Add a comment,data\imagens\e2d47e82c50d41d9.jpg
0e7beedf0ee9380c,The Purpose Driven Life: What on Earth Am I Here for?,£37.19,Three,In stock,Add a comment,data\imagens\0e7beedf0ee9380c.jpg
a8b0ea6490bc818f,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),£47.80,Three,In stock,Add a comment,data\imagens\a8b0ea6490bc818f.jpg
8f5d16a5a9bd58b2,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),£57.48,One,In stock,Add a comment,data\imagens\8f5d16a5a9bd58b2.jpg
b3f2bc2cefb35f05,"The End of Faith: Religion, Terror, and the Future of Reason",£22.13,Four,In stock,Add a comment,data\imagens\b3f2bc2cefb35f05.jpg
23707d3ddf14a999,The Complete Poems,£41.32,Five,In stock,Add a comment,data\imagens\23707d3ddf14a999.jpg
487449f4f6322f0f,The Catcher in the Rye,£24.55,One,In stock,Add a comment,data\imagens\487449f4f6322f0f.jpg
970bd3316219e7dc,The Case for Christ (Cases for Christianity),£47.84,One,In stock,Add a comment,data\imagens\970bd3316219e7dc.jpg
cd3dcd83bb002e78,The Blind Side: Evolution of a Game,£53.71,Five,In stock,Add a comment,data\imagens\cd3dcd83bb002e78.jpg
07806456878931bc,Seven Days in the Art World,£52.33,Two,In stock,Add a comment,data\imagens\07806456878931bc.jpg
5b2cd5b31a510848,Sarah's Key,£46.29,One,In stock,Add a comment,data\imagens\5b2cd5b31a510848.jpg
b4f5672f68ec3a83,Rogue Lawyer (Rogue Lawyer #1),£50.11,Three,In stock,Add a comment,data\imagens\b4f5672f68ec3a83.jpg
546da23278482b0a,Manuscript Found in Accra,£34.98,Two,In stock,Add a comment,data\imagens\546da23278482b0a.jpg
2ed3a794a70aa85f,Fire Bound (Sea Haven/Sisters of the Heart #5),£21.28,Four,In stock,Add a comment,data\imagens\2ed3a794a70aa85f.jpg
dbe33cf29ef1623d,Cosmos,£36.17,Two,In stock,Add a comment,data\imagens\dbe33cf29ef1623d.jpg
165affa7adb5eded,#GIRLBOSS,£50.96,One,In stock,Add a comment,data\imagens\165affa7adb5eded.jpg
4130678275eb7c8c,The Sense of an Ending,£31.38,Three,In stock,Add a comment,data\imagens\4130678275eb7c8c.jpg
0ec9d2b018fb10d8,The Republic,£33.78,Three,In stock,Add a comment,data\imagens\0ec9d2b018fb10d8.jpg
f0512adadffd2480,The Odyssey,£29.64,Three,In stock,Add a comment,data\imagens\f0512adadffd2480.jpg
04e43893e32f9d29,The Light of the Fireflies,£54.43,One,In stock,Add a comment,data\imagens\04e43893e32f9d29.jpg
86d8bd7afa5b51b3,The Iliad,£16.16,One,In stock,Add a comment,data\imagens\86d8bd7afa5b51b3.jpg
18b4545a5ed15581,The Communist Manifesto,£14.76,Three,In stock,Add a comment,data\imagens\18b4545a5ed15581.jpg
71a6471bbdac21d9,Lord of the Flies,£24.89,Three,In stock,Add a comment,data\imagens\71a6471bbdac21d9.jpg
7ae099f3898e0209,Unicorn Tracks,£18.78,Three,In stock,Fantasy,data\imagens\7ae099f3898e0209.jpg
c849f0b2f5d6a742,"Saga, Volume 6 (Saga (Collected Editions) #6)",£25.02,Three,In stock,Fantasy,data\imagens\c849f0b2f5d6a742.jpg
0e691eda369f4e09,Princess Between Worlds (Wide-Awake Princess #5),£13.34,Five,In stock,Fantasy,data\imagens\0e691eda369f4e09.jpg
fa9610a50a1bf149,Masks and Shadows,£56.40,Two,In stock,Fantasy,data\imagens\fa9610a50a1bf149.jpg
7267864328ae8b9d,Crown of Midnight (Throne of Glass #2),£43.29,Three,In stock,Fantasy,data\imagens\7267864328ae8b9d.jpg
6d5300b2d8f37e07,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",£28.09,Two,In stock,Fantasy,data\imagens\6d5300b2d8f37e07.jpg
01d2001ac1e6f8a3,A Court of Thorns and Roses (A Court of Thorns and Roses #1),£52.37,One,In stock,Fantasy,data\imagens\01d2001ac1e6f8a3.jpg
590a9cccf7db9f7d,Throne of Glass (Throne of Glass #1),£35.07,Three,In stock,Fantasy,data\imagens\590a9cccf7db9f7d.jpg
2dbb7ec08cdd7f3c,The Glittering Court (The Glittering Court #1),£44.28,One,In stock,Fantasy,data\imagens\2dbb7ec08cdd7f3c.jpg
4ce91d31c1e57c33,Hollow City (Miss Peregrineâs Peculiar Children #2),£42.98,One,In stock,Fantasy,data\imagens\4ce91d31c1e57c33.jpg
1528279aec1f3dce,The Star-Touched Queen,£46.02,Five,In stock,Fantasy,data\imagens\1528279aec1f3dce.jpg
992974ba6a0536ea,The Hidden Oracle (The Trials of Apollo #1),£52.26,Two,In stock,Fantasy,data\imagens\992974ba6a0536ea.jpg
dc6f688b82e42a5b,The Bane Chronicles (The Bane Chronicles #1-11),£44.73,Four,In stock,Fantasy,data\imagens\dc6f688b82e42a5b.jpg
2b52334fab158861,Island of Dragons (Unwanteds #7),£29.65,One,In stock,Fantasy,data\imagens\2b52334fab158861.jpg
3c6fe637a0180b01,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),£37.51,Five,In stock,Fantasy,data\imagens\3c6fe637a0180b01.jpg
966ebb738e0f9d9b,City of Glass (The Mortal Instruments #3),£56.02,Four,In stock,Fantasy,data\imagens\966ebb738e0f9d9b.jpg
2f0213137a80d485,Searching for Meaning in Gailana,£38.73,One,In stock,Fantasy,data\imagens\2f0213137a80d485.jpg
4a7a25be293ad678,The Star-Touched Queen,£32.30,Five,In stock,Fantasy,data\imagens\4a7a25be293ad678.jpg
63d5f1651880dcea,A Shard of Ice (The Black Symphony Saga #1),£56.63,Three,In stock,Fantasy,data\imagens\63d5f1651880dcea.jpg
4c82371b8cd02d4d,King's Folly (The Kinsman Chronicles #1),£39.61,Five,In stock,Fantasy,data\imagens\4c82371b8cd02d4d.jpg
4fa75fc6829431ca,Every Heart a Doorway (Every Heart A Doorway #1),£12.16,Five,In stock,Fantasy,data\imagens\4fa75fc6829431ca.jpg
d1378a0ad06ff979,A Gathering of Shadows (Shades of Magic #2),£44.81,Four,In stock,Fantasy,data\imagens\d1378a0ad06ff979.jpg
e0b3a679b83caccc,The Raven Boys (The Raven Cycle #1),£57.74,Four,In stock,Fantasy,data\imagens\e0b3a679b83caccc.jpg
a2a9f76339d21ab1,The False Prince (The Ascendance Trilogy #1),£56.00,Five,In stock,Fantasy,data\imagens\a2a9f76339d21ab1.jpg
84126312e2431a09,Tell the Wind and Fire,£45.51,Three,In stock,Fantasy,data\imagens\84126312e2431a09.jpg
f2c8f4b4c94d5c5c,A Feast for Crows (A Song of Ice and Fire #4),£17.21,Four,In stock,Fantasy,data\imagens\f2c8f4b4c94d5c5c.jpg
ff2dffba388d9922,The Demonists (Demonist #1),£52.11,Two,In stock,Fantasy,data\imagens\ff2dffba388d9922.jpg
8930013d06942df1,The Beast (Black Dagger Brotherhood #14),£46.08,Five,In stock,Fantasy,data\imagens\8930013d06942df1.jpg
ae884ac655d6ee3e,Paper and Fire (The Great Library #2),£49.45,Five,In stock,Fantasy,data\imagens\ae884ac655d6ee3e.jpg
5a6b7155f2797537,Harry Potter and the Order of the Phoenix (Harry Potter #5),£31.63,Four,In stock,Fantasy,data\imagens\5a6b7155f2797537.jpg
73f4f87dd936ee5c,Harry Potter and the Half-Blood Prince (Harry Potter #6),£48.75,Five,In stock,Fantasy,data\imagens\73f4f87dd936ee5c.jpg
c7c4f55b7321cba7,Harry Potter and the Chamber of Secrets (Harry Potter #2),£14.74,One,In stock,Fantasy,data\imagens\c7c4f55b7321cba7.jpg
322a9e34d87f54b1,The Rose & the Dagger (The Wrath and the Dawn #2),£58.64,Four,In stock,Fantasy,data\imagens\322a9e34d87f54b1.jpg
feaaae90514eb2ac,Soldier (Talon #3),£24.72,Two,In stock,Fantasy,data\imagens\feaaae90514eb2ac.jpg
e9056f9b5a40a301,Midnight Riot (Peter Grant/ Rivers of London - books #1),£55.46,Two,In stock,Fantasy,data\imagens\e9056f9b5a40a301.jpg
b003f8bb02f76dc5,Heir to the Sky,£44.07,Four,In stock,Fantasy,data\imagens\b003f8bb02f76dc5.jpg
b843f52a986a2914,Eragon (The Inheritance Cycle #1),£43.87,Three,In stock,Fantasy,data\imagens\b843f52a986a2914.jpg
468bd274ac084bb9,Darkfever (Fever #1),£56.02,One,In stock,Fantasy,data\imagens\468bd274ac084bb9.jpg
5d22e2a46604b6e7,Ash,£22.06,Four,In stock,Fantasy,data\imagens\5d22e2a46604b6e7.jpg
87beabf664115d79,A Storm of Swords (A Song of Ice and Fire #3),£31.22,Two,In stock,Fantasy,data\imagens\87beabf664115d79.jpg
dab5e75d1339706a,Vampire Girl (Vampire Girl #1),£53.82,Two,In stock,Fantasy,data\imagens\dab5e75d1339706a.jpg
9e9932ae1a7d0943,The Silent Twin (Detective Jennifer Knight #3),£36.25,Three,In stock,Fantasy,data\imagens\9e9932ae1a7d0943.jpg
c40b70e0f6d80189,The Mirror & the Maze (The Wrath and the Dawn #1.5),£29.38,One,In stock,Fantasy,data\imagens\c40b70e0f6d80189.jpg
3a9a7c5895e82646,Sister Sable (The Mad Queen #1),£13.33,Three,In stock,Fantasy,data\imagens\3a9a7c5895e82646.jpg
229cd6564bf0dce4,Shadow Rites (Jane Yellowrock #10),£21.72,Four,In stock,Fantasy,data\imagens\229cd6564bf0dce4.jpg
8932e5c12f12ffed,Origins (Alphas 0.5),£28.99,One,In stock,Fantasy,data\imagens\8932e5c12f12ffed.jpg
7ea31f38675b91c1,One Second (Seven #7),£52.94,Two,In stock,Fantasy,data\imagens\7ea31f38675b91c1.jpg
63e20a0f98218a87,Myriad (Prentor #1),£58.75,Four,In stock,Fantasy,data\imagens\63e20a0f98218a87.jpg
acddfeab2a407640,Without Borders (Wanderlove #1),£45.07,Two,In stock,New Adult,data\imagens\acddfeab2a407640.jpg
99ff4cc6491e8f5c,The Mistake (Off-Campus #2),£43.29,Three,In stock,New Adult,data\imagens\99ff4cc6491e8f5c.jpg
08db62f24627e71f,The Matchmaker's Playbook (Wingmen Inc. #1),£55.85,One,In stock,New Adult,data\imagens\08db62f24627e71f.jpg
6e473eff459e809f,The Hook Up (Game On #1),£36.29,Five,In stock,New Adult,data\imagens\6e473eff459e809f.jpg
c068c013d6921fea,Shameless,£58.35,Three,In stock,New Adult,data\imagens\c068c013d6921fea.jpg
b6f1cfadc4dd79d4,Off Sides (Off #1),£39.45,Five,In stock,New Adult,data\imagens\b6f1cfadc4dd79d4.jpg
f77dbf2323deb740,The Requiem Red,£22.65,One,In stock,Young Adult,data\imagens\f77dbf2323deb740.jpg
ce6396b0f23f6ecc,Set Me Free,£17.46,Five,In stock,Young Adult,data\imagens\ce6396b0f23f6ecc.jpg
cedf82b5086e4691,The Natural History of Us (The Fine Art of Pretending #2),£45.22,Three,In stock,Young Adult,data\imagens\cedf82b5086e4691.jpg
3c346ab1e76ae1f6,Obsidian (Lux #1),£14.86,Two,In stock,Young Adult,data\imagens\3c346ab1e76ae1f6.jpg
5ceb951f629700a2,Burning,£28.81,Three,In stock,Young Adult,data\imagens\5ceb951f629700a2.jpg
842790dfaa937484,A Fierce and Subtle Poison,£28.13,Four,In stock,Young Adult,data\imagens\842790dfaa937484.jpg
1c929cfd16b71907,Scarlett Epstein Hates It Here,£43.55,Five,In stock,Young Adult,data\imagens\1c929cfd16b71907.jpg
50b8f80311b31ede,"Nightingale, Sing",£38.28,One,In stock,Young Adult,data\imagens\50b8f80311b31ede.jpg
ba54932df84e8cea,Library of Souls (Miss Peregrineâs Peculiar Children #3),£48.56,Five,In stock,Young Adult,data\imagens\ba54932df84e8cea.jpg
116a2fdc9a45bab0,Frostbite (Vampire Academy #2),£29.99,Five,In stock,Young Adult,data\imagens\116a2fdc9a45bab0.jpg
3fb15ace50d6142b,Wild Swans,£14.36,Two,In stock,Young Adult,data\imagens\3fb15ace50d6142b.jpg
aba2db9afb1469c7,Until Friday Night (The Field Party #1),£46.31,Two,In stock,Young Adult,data\imagens\aba2db9afb1469c7.jpg
f0f38174a7e689a3,This Is Where It Ends,£27.12,Two,In stock,Young Adult,data\imagens\f0f38174a7e689a3.jpg
6edacfd1f8ebb9eb,The Darkest Lie,£35.35,Five,In stock,Young Adult,data\imagens\6edacfd1f8ebb9eb.jpg
137b0b2775701e11,My Kind of Crazy,£40.36,One,In stock,Young Adult,data\imagens\137b0b2775701e11.jpg
ad2887ce04583910,Don't Get Caught,£55.35,One,In stock,Young Adult,data\imagens\ad2887ce04583910.jpg
e2e7b683b4c15b7d,Catching Jordan (Hundred Oaks),£50.83,Three,In stock,Young Adult,data\imagens\e2e7b683b4c15b7d.jpg
41164b8ac02a2c42,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),£58.14,Four,In stock,Young Adult,data\imagens\41164b8ac02a2c42.jpg
f732d7d18a91d2ba,The Epidemic (The Program 0.6),£14.44,Five,In stock,Young Adult,data\imagens\f732d7d18a91d2ba.jpg
b63ea3f7a57ae099,Stars Above (The Lunar Chronicles #4.5),£48.05,Two,In stock,Young Adult,data\imagens\b63ea3f7a57ae099.jpg
db84624b151cbe06,No Love Allowed (Dodge Cove #1),£54.65,Four,In stock,Young Adult,data\imagens\db84624b151cbe06.jpg
c65c25d990fc7025,"Exit, Pursued by a Bear",£51.34,Four,In stock,Young Adult,data\imagens\c65c25d990fc7025.jpg
e77594ece9b9d1fe,The Alien Club,£54.40,One,In stock,Young Adult,data\imagens\e77594ece9b9d1fe.jpg
e845d305f64154f1,Don't Forget Steven,£33.23,One,In stock,Young Adult,data\imagens\e845d305f64154f1.jpg
331c26103d885cae,South of Sunshine,£28.93,One,In stock,Young Adult,data\imagens\331c26103d885cae.jpg
9a7291b89bd5445c,My Life Next Door (My Life Next Door ),£36.39,Five,In stock,Young Adult,data\imagens\9a7291b89bd5445c.jpg
df6a7c43faa6732b,Future Shock (Future Shock #1),£55.65,Five,In stock,Young Adult,data\imagens\df6a7c43faa6732b.jpg
746029796363aa51,Nightstruck: A Novel,£50.35,Four,In stock,Young Adult,data\imagens\746029796363aa51.jpg
2a1b3d967cda1da2,Tell the Wolves I'm Home,£50.96,Two,In stock,Young Adult,data\imagens\2a1b3d967cda1da2.jpg
e75f3ae1da1cc652,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",£47.31,Four,In stock,Young Adult,data\imagens\e75f3ae1da1cc652.jpg
60369d96b7b80869,Where She Went (If I Stay #2),£41.73,Four,In stock,Young Adult,data\imagens\60369d96b7b80869.jpg
3a7d54a264d9f33e,Two Summers,£14.64,One,In stock,Young Adult,data\imagens\3a7d54a264d9f33e.jpg
c4182bdb53e2459a,The Darkest Corners,£11.33,Five,In stock,Young Adult,data\imagens\c4182bdb53e2459a.jpg
50d5a7b861ed1c54,Tell Me Three Things,£41.81,One,In stock,Young Adult,data\imagens\50d5a7b861ed1c54.jpg
5e1a88d248599768,Lola and the Boy Next Door (Anna and the French Kiss #2),£23.63,Four,In stock,Young Adult,data\imagens\5e1a88d248599768.jpg
44f545727e704187,Kill the Boy Band,£15.52,Five,In stock,Young Adult,data\imagens\44f545727e704187.jpg
45045146dbf7b009,Isla and the Happily Ever After (Anna and the French Kiss #3),£48.13,Five,In stock,Young Adult,data\imagens\45045146dbf7b009.jpg
f36d24c309e87e5b,An Abundance of Katherines,£10.00,Five,In stock,Young Adult,data\imagens\f36d24c309e87e5b.jpg
eff24325e0ede639,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),£24.17,Four,In stock,Young Adult,data\imagens\eff24325e0ede639.jpg
0e4e2d31c2fb3aad,Walk the Edge (Thunder Road #2),£32.36,Three,In stock,Young Adult,data\imagens\0e4e2d31c2fb3aad.jpg
61bc8167c9680283,Two Boys Kissing,£32.74,Two,In stock,Young Adult,data\imagens\61bc8167c9680283.jpg
3e42ac0f4d43320f,The New Guy (and Other Senior Year Distractions),£44.92,Three,In stock,Young Adult,data\imagens\3e42ac0f4d43320f.jpg
35e69a79d2b1e804,"The Land of 10,000 Madonnas",£29.64,Four,In stock,Young Adult,data\imagens\35e69a79d2b1e804.jpg
510832818edb6fbc,Scarlet (The Lunar Chronicles #2),£14.57,Four,In stock,Young Adult,data\imagens\510832818edb6fbc.jpg
0ce8075fab4a2b5b,Legend (Legend #1),£43.69,Four,In stock,Young Adult,data\imagens\0ce8075fab4a2b5b.jpg
16e843e6b853cc2f,Lady Renegades (Rebel Belle #3),£53.04,Five,In stock,Young Adult,data\imagens\16e843e6b853cc2f.jpg
984b3b6e7479b571,Golden (Heart of Dread #3),£42.21,Four,In stock,Young Adult,data\imagens\984b3b6e7479b571.jpg
7e9579921e5407cb,Cinder (The Lunar Chronicles #1),£26.09,One,In stock,Young Adult,data\imagens\7e9579921e5407cb.jpg
8e0bc2fe4e7d35b5,Boy Meets Boy,£21.12,Three,In stock,Young Adult,data\imagens\8e0bc2fe4e7d35b5.jpg
7bf87402413c27ff,Annie on My Mind,£36.83,Five,In stock,Young Adult,data\imagens\7bf87402413c27ff.jpg
6fa3ea52c8e31e06,New Moon (Twilight #2),£12.86,Four,In stock,Young Adult,data\imagens\6fa3ea52c8e31e06.jpg
97b8f130d32e9f4e,Girl Online On Tour (Girl Online #2),£53.47,One,In stock,Young Adult,data\imagens\97b8f130d32e9f4e.jpg
fff8a057a40c4a60,The Haters,£27.89,Five,In stock,Young Adult,data\imagens\fff8a057a40c4a60.jpg
5bc1fbccfbf2355c,The Art of Not Breathing,£40.83,Four,In stock,Young Adult,data\imagens\5bc1fbccfbf2355c.jpg
aadee1c326d286e3,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,£42.96,Four,In stock,Science,data\imagens\aadee1c326d286e3.jpg
e4f74c16de34d440,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,£57.36,Five,In stock,Science,data\imagens\e4f74c16de34d440.jpg
3edcccc4f341fb1a,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,£44.74,Four,In stock,Science,data\imagens\3edcccc4f341fb1a.jpg
148715df5a02ea5e,Tipping Point for Planet Earth: How Close Are We to the Edge?,£37.55,One,In stock,Science,data\imagens\148715df5a02ea5e.jpg
ca74f2e3c35a3e77,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",£55.91,One,In stock,Science,data\imagens\ca74f2e3c35a3e77.jpg
0c11e2d068768dbb,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,£28.41,One,In stock,Science,data\imagens\0c11e2d068768dbb.jpg
0345872b14f9e774,The Origin of Species,£10.01,Four,In stock,Science,data\imagens\0345872b14f9e774.jpg
3213b1f13f5f0f7c,The Grand Design,£13.76,Three,In stock,Science,data\imagens\3213b1f13f5f0f7c.jpg
